Company,ReviewID,Rating,Review_Text
King Soopers,1evt05320n52h800,3.0,"King Soopers isn't for everyone. Front end requires good customer service skills including patience and understanding. Grocery requires being able to work effectively without supervision. The pay isn't great if you don't already have experience, and the time worked promotions are small and infrequent. It's a good first job, but it's not a career unless you become management or are willing to become a certified pharmacy tech."
King Soopers,1evr5gmun26a4000,2.0,Typical retail pharmacy.  I guess it's not any better or worse than any other retail pharmacy these days.  When I started there it was great with lunch breaks and 8 hour shifts.  Those are in the past though
King Soopers,1evd03l2l26ak000,2.0,"I don't know where to start with this company. The time clock is finnicky and rarely lets you clock in properly, management is passive-aggressive and difficult to work with, and schedules are released last minute most of the time. Although I was offered a full-time position, I later realized I was lied to and given a part-time position."
King Soopers,1evcpqk0jn55l800,3.0,Basic retail job. There is lots of turnover so you will be working with new people regularly.  Managers don't last long so don't get too comfortable with them.
King Soopers,1ev9btc9j26ak000,5.0,"There is always people going in and out of kingsooper, so there is.alot of customer service. There was always amazing people to work with. I always enjoyed going to work"
King Soopers,1elgoaakcu2j4800,4.0,"I had very good relationship with managers, they were responsive, accommodating, and supportive. The over all environment was not the best, but it was a great temporary job."
King Soopers,1ev5qtuu226ak000,3.0,"I am in e-commerce. I shopped one round with someone who had only been there a month, and then I was left on my own. Most things I learned after the first hour I learned by getting reprimanded for not doing it “right”. Everything else, I either asked to be taught or just paid very good attention. Thanks for the training “management”."
King Soopers,1euvt344u26ak000,1.0,"Where to begin. King Soopers, in their hiring add boast of great benefits,  excellent training program, flexible hours. This is as far from the truth as is possible. There is no training program whatsoever, the less than average benefits packages are way below standard for a company of King Soopers massive size and you can't get time off to take care of your health concearns anyways. The hours n schedules are never ever flexible. Another drawback is that King Soopers only hires part time and will do everything they can I believe to keep employees at a part time basis as to avoid paying health benefits and or at a higher full time rate. Part time people I have experienced had a minimum of 3 years, and some over 5 years at part time level wanting and applying for full time at every opportunity. Management are unfriendly and care about only one thing n that's BONUSES riding the backs of their employees more often than not leaving them short handed, over worked, and underpaid."
King Soopers,1euvpbidi26ak000,5.0,The King Soopers family is an excellent place to work the people are great the customers are great everything about the job is fantastic to me however at 47 years old I am unable to support myself and live in my own apartment which is kind of a requirement that I have it’s a great place and I would really love to stay there but financially I am unable to do so
King Soopers,1euud4tg5n55l800,5.0,A pretty good place to work overall. Really enjoyed my job! Worked there for ten years and i had alot of good experiences. Weekly pay also. Short staffed alot but you work thru it
King Soopers,1eur2q26tu1ib800,1.0,Management sucks and does not listen to any type of concerns.
King Soopers,1euq5r83ou1ki800,1.0,This company is terrible and only about profit. Your a number to them. They don't care about you or your wellbeing. Look for a job elsewhere. Don't fall victim to this company.
King Soopers,1euni6cicu1ki800,1.0,Dont do it. Go to Safeway their much better and nicer. Kings has to much side stuff going on between upper management and corporate and so on and so on. Cover up's its no good. Don't waste your time. It'll only make you crazy.
King Soopers,1eueuenuqu1ib800,3.0,"Used to be a good place to work. Not hard to move up the ladder. Pay is ok. Department Manager not paid much more than a senior clerk. Best part of the job is getting to work with great people. Management has stupid expectations that change constantly, customers destroy your hard work in a matter of minutes when it’s busy, which is to be expected. Management gets upset when everything isn’t perfect and full at all times, which isn’t realistic. Big wigs come in and nitpick everything constantly, kind of comical with the stuff they complain about. Tough choice to leave at the time but I had enough and I couldn’t be happier now. Overall not a terrible place but there is better out there."
King Soopers,1eu6rd7oou1ki800,3.0,"They're pretty straightforward about what your job is like from the beginning. The different departments are all pretty supportive teams but there's a lot of drama between the departments and it can sometimes be started by upper management. Upper management doesn't really help much and can be verbally abusive towards their department managers and assistant store managers. Then they'll be extra nice to entry level employees, which leaves everyone feeling awkward at best. The work is tough but if you need to go easy on yourself every now and then they're pretty understanding of that. Don't expect raises. When you're hired they'll tell you you'll get raises but don't hold your breath for them. Every few months they'll put $100 on your employee card and say they appreciate you. They appreciate you enough to give you money that goes right back to the company. Overall the work environment is a positive one but that's because of the other employees so it could change depending on who's still around after X number of months."
King Soopers,1eu6je484u1ki800,1.0,"This is the job if you want to be overworked and underpaid. Upper management will change your schedule without telling you, and get mad if you don’t show up the shift they don’t tell you about it. not even close to good pay, only benefits after a year. People are constantly getting hiring then quitting or walking out with no notice. District only cares about the numbers and putting more work on you but cut your hours so they can get bonuses. Not even close to the right pay for the labor of it. walking for 8 1/2 hours and pushing a at least 300 lbs trolley full of groceries and lifting totes full of milk and cans. Customers also hate you."
King Soopers,1eu50mnlpn5b4800,4.0,Have to know what isle every individual item goes on and be able to unload a trailer and get most everything  put away before costumers start coming in to shop everyone is super friendly
King Soopers,1etcheeufu1n1800,3.0,Apply if you can the money is great and the job is not hard at all people are awesome and the days go by fast because you are so busy and you get two paid breaks and one un paid lunch
King Soopers,1esutaqk4u1n1800,1.0,"There was nothing good about working here. Upper management was unfair to all employees a lot of the time, when they themselves did nothing of importance in the store. Doesn't matter how bad you need the money, working there is prison"
King Soopers,1esmg9kduu3cn800,2.0,Hired as part time but then given full time schedule with no access to any benefits since I was officially only part time.  Then i was told another person was coming back and I would have to interview for another position.  Low low employee morale. Gave 2 weeks notice but wasn't taken seriously. Thankfully I spoke with 2 managers who remembered my giving notice.
King Soopers,1esjdb7beu31u800,1.0,"For the amount of time spent and the labor put into each shift, your efforts are barely ever recognised and I felt inferior to/ lesser than all management. The job itself was pretty simple and straightforward, but was definitely made difficult when there were only three people opening in the mornings and seemingly no cap on hourly orders.  Meaning we would have to rush to get as much done as possible without any help. Worked 12 hours straight quite a few shifts with no breaks or lunch because we had to catch up. Coworkers were nice, management definitely chose favorites."
King Soopers,1esir7hlcu3cn800,5.0,Great place to work and build a career. Flexible with schedule. Assistance with education and the ability to move up in company. I would recommend this place to anyone.
King Soopers,1esiftmjbu3cn800,3.0,"Study paycheck it is an essential job. Get to know a lot of people since you are working with the public. They need to value their employees more and do not have their favorites. , it is not fair to others."
King Soopers,1es745qo3u418800,1.0,They don’t care about the lives of their employees. They will knowingly let you contract covid and then still make you work. They will do whatever they need to do to make a dollar. This job was terrible before covid but is just straight up dangerous now.
King Soopers,1es73vd8c3ogl000,3.0,"I think that if I went for an administrative position I would’ve had a more fulfilling experience all around. Most people I met were treated fairly with few exceptions, excluding new employees in entry level positions. In the short time I worked I noticed a remarkably high turnover rate; it seems that the concepts of “seniority” and “loyalty” were terms used to articulate the clandestine hegemony the company represents. It was relatively comfortable, reasonable break times, etc; but occasionally dehumanizing and despondent. The typical “company presenting itself as a facsimile of family”."
King Soopers,1es3flktt3ogl000,1.0,The store I worked at was a high volume store so management did care how they treat staff or customers. Don't recommend king soopers at all working there or being a customer
King Soopers,1elgoaakcu2j4800,4.0,"I had very good relationship with managers, they were responsive, accommodating, and supportive. The over all environment was not the best, but it was a great temporary job."
King Soopers,1erp6nqkmu1sr800,4.0,Retail is not for the weak hearted. Sometimes customers are moody.
King Soopers,1erer5cbcu49m800,2.0,"I loved all my coworkers. They were all so sweet and friendly, it was everything else that drove me away. I did a lot. I was doing three departments, and three peoples' jobs for minimum wage. I was there for over a year and my pay raises weren't enough to cover rent, let alone food and other expenses. I was stressing myself to sickness, a lot. Not to mention my mental conditions were amplified so I'd leave work in tears a lot too. I liked the busy work and fast pace environment, but it got to be too much. Especially with Covid-19 running rampant."
King Soopers,1eqqo9d5ssa99800,4.0,"I have used KS several times throughout the years for a job.  I cannot say I enjoyed working there but it was a decent job.  I worked in many different positions within the store and they all have their strengths and weaknesses.  It can be a career and some people I have known are able to live off the income, I never was.  One of my daughters dropped out of school and she got a job there and I thought it was a great decision. If you do not have the desire to continue your education, grocery management is not a bad place to work.  You get retirement, health benefits, and a decent wage if you do get into entry-level management."
King Soopers,1eqo7ft6bu49m800,4.0,The employees are probably the highlight. Management varies by stores I’ve had awesome store managers that actually care for you. Or not so great but the work isn’t super hard. The pay is good if you’re in management or been there long enough. Union job so that is a plus with job security. It’s not the worst out there.
King Soopers,1eqkl7su2u35m800,1.0,"King Soopers doesn't care. Even the good managers start not caring after they see its not going to get them any further if they care. It's ""all about the team"" when 1 or 2 people do all the work and don't get paid or the credit they deserve. I'd rather be broke than work for somewhere that doesn't even pay more than $13/hr for almost 2 years of working and being one of the hardest workers in multiple departments that I'm put in. Honestly, if you want to work somewhere stressful that doesn't pay enough and still criticizes you for doing more than your managers do, take the job. No one at my store wanted to be there everyday and would drink just to come back to work the following day"
King Soopers,1eqglhtcau35m800,5.0,It was a fun place to work at I do miss work there. I had to move away to Longmont so I could stay there. It would have made no sense to work in Fort Collins live in Longmont
King Soopers,1eq9ua935u49m800,5.0,The work is the same day in day out but the time goes quickly. The starting pay isn’t great but it goes up with time. It is a union job so raises are almost automatic
King Soopers,1eq9rl2ivu35m800,3.0,"It was an okay experience, thankful for the work family I had to make it that much better. I can not imagine how much more difficult it would be without them."
King Soopers,1eps0b6aqu35m800,1.0,Treated employees Poorly that didn't kiss up to management. Deli manager was not qualified to manage a dog kennel yet alone an entire department of a major grocer
King Soopers,1epgtopenu38g800,4.0,Its a good company if you find the right store to work for I say invest in the union other wise your job security won't be around much longer! If you put your nose to the grind and work hard you'll get far in the company
King Soopers,1ep7ij24eu32a800,3.0,"I worked at King Sooper twice and would probably work there again, However, I want a career in my life now and not just a after school job.  King Sooper has a high turn over rate because they treat their employees as ""replaceable"". NO Matter how hard you work or how good of a job you do, This leads to a lot of unfair work load on all employees, especially now during Covid-19."
King Soopers,1eovqrda2u3ib800,2.0,"I have to work until midnight most of the time. They do not explain things very well, assume you can figure it out. Not sure if I will stay there. Will see if things change. The CEO put out a news release ““Framework for Action: Diversity, Equity & Inclusion” I have not seen much in the way of ""Diversity, Equity & Inclusion""."
King Soopers,1eosmc4mgnpgr800,5.0,"The people you work with are great, at least at the store I worked with, it felt like a family and everyone was there to help, the hours are not bad at all and if you need help with planing around school and stuff it's great."
King Soopers,1eoqplpm6u44g800,3.0,"If you work there as a career, the longer your there and if you stay, it gets better. If you start out you get part time hours right away, no vacation till after 1 year, and never a set schedule."
King Soopers,1eon76vnqu44g800,4.0,Good work environment overall. It's great for developing customer services skills. Also great for busy and hands-on work. Not ideal for career growth unless you're interested in store management .
King Soopers,1eo7h2n9t3h84000,5.0,"I enjoyed the work as a cashier. This was a large store and the work could get overwhelming for me. Very busy every day. Loved the staff, the management treated me really good! I moved, so I had to leave the position."
King Soopers,1ensmigmmu2d6800,1.0,"Overworked and underpaid, management doesn't care about covid, was told to lie about symptoms so i could come to work (i stayed home) . Made me dislike the company and i cant wait to never go back"
King Soopers,1enoqgbqou2d6800,2.0,I loved my coworkers but the company is all about seniority which sucked because the less seniority you have the less options you have. I always got the sucky schedule hours were being cut left to right. Lunch was not long enough
King Soopers,1enfvpsv1u1tu800,3.0,"After 10 years with the company,  I am being told I have to work Saturdays AND Sundays.  No care given to work life balance. Management overstepped. Favoritism is huge in stores.  Fair treatment doesn't exist."
King Soopers,1enej9hbuu2eo800,1.0,"I was a head clerk. And yes I made good money, however I was there all day and night. Huge high turn over rate. Worst position to be in. The upper managers were awful, they threw you under the bus just to save their butt No support."
King Soopers,1elgoaakcu2j4800,4.0,"I had very good relationship with managers, they were responsive, accommodating, and supportive. The over all environment was not the best, but it was a great temporary job."
King Soopers,1en7ab0j2u3d8800,1.0,You can’t ask for a certain schedule or days off. You must give them 100% open availability. They never have enough people because no one wants to work there after learning that.
King Soopers,1en1tf7lpu3d8800,3.0,"The employees are truly the heart of the company. I worked for King Soopers for 10 years and made so many good friends. So many of them were so loyal and hard working and I just don't feel as though the company really recognizes people for their work ethic and determination. I started as a Courtesy Clerk like so many and worked my way into management. I was a Head Clerk and an Assistant Bakery Manager and truthfully the pay wasn't worth the amount of responsibility to me after topping out as a cashier. The pay overall isn't bad, especially if they pay based on experience but they could definitely pay management better. Management could treat people better too. Upper Management was always more of an issue. The best part was helping customers and making those personal connections and working with such a fun loving group of people. If you enjoy working a flexible schedule, working with the public and like a fast paced work environment then this might be a good fit!"
King Soopers,1emuqvluau3d8800,2.0,"I loved my job except when they had me doing janitorial work when I was not hired for that.  And I swore on the sales floor, but there were absolutely no customers around, and I heard several times other employees swearing.  I did love when I was bagging groceries and helping disabled customers do their shopping. I didn't mind collecting carts outside or putting items back in there right places"
King Soopers,1emkp8i1nu1ac800,4.0,I like that it is always busy in long soopers when I am working there and that I typically have work to do. I Ike being able to pick my availablilty and when I can work.
King Soopers,1em8mag5ou2u5800,1.0,Culture may as well not exist. The company values are just words. Most people run out the door as soon as they can while a handful take advantage of the company with overtime. Toxic environment.
King Soopers,1em2i7g7po16r800,1.0,"The Kroger company has all the right words for how much they care about their employees, but zero follow through when it comes to actually caring."
King Soopers,1eloqm5hdu2j4800,1.0,"The Store Manager will constantly pick on you if you are a department leader. She has no sense of compassion or empathy. I have had to cancel many appointments to stay overtime only for her to degrade me the next day. I have never had a boss like her in my many years of grocery experience, nor would I recommend anybody to work for her. I love my job, but hate where I work. She will pick her favorites and if you aren’t one of those, she will surely let you know through her poor communication skills. You don’t get talked to, you get yelled at. I have never had a compliment from her since I’ve worked at this location. She doesn’t do anything to actually help and motivate departments. And I’ve heard even worse things from CUSTOMERS about her. I could go on and on."
King Soopers,1elbnobd0u2j4800,1.0,"Managers are rude, will bully you openly and directly. HR doesn't care about you or how you're treated, they only hire part time but make you work 40+ hours a week so you're not considered fulltime and don't get the benefits."
King Soopers,1elbhhv4mu2j4800,3.0,"Nearly everything is seniority-based, including advancement, department transfers, and scheduling. This is probably a good place to work if you plan to work there for many years, but if you are just there for a little while you won't see the full benefits. The employee discount is nice, though, and they feed the staff quite frequently."
King Soopers,1el102dhju1qi800,1.0,"Favoritism, unethical,  abusive non positive environment, horrible pay, fires good employees and keeps a lot of bad ones and its all about who you know and are friends with. No promotions unless you are gay or have an ethnic  background. Horrible place to work for anymore. It used to be an amazing company."
King Soopers,1ekhsa9b8u1t7800,2.0,"When I first applied for this position, the description made a CC sound like a job behind the service desk, greeting customers and helping them check out but it is in fact is nothing like that. The courtesy clerk position is basically a glorified janitorial job just with more personal interactions. Any unwanted task that the front end does not want to do is thrown at you. Training is abysmal. They put you in front of a computer for 4 hours to watch safety videos and expect you to understand everything they want from you even when you've had no actual training on what to do during downtime between bagging orders."
King Soopers,1ekf3fo5ku3t2800,1.0,"I worked at multiple locations for almost two years now. Never a huge deal, good days and bad, but pretty laid back work. You don't have high expectations as a Cashier so that's good. Everything was fine until I was retroactively punisher for a policy I broke that occurred over a month earlier from termination date. Two weeks before my termination I signed off on an updated notice of policy change and immediately stopped what I was doing. I realized this was a violation and ceased that behavior without compliant. Work went on like usual for two weeks and then I was called into a meeting with Management and was suspended for a week, then at the follow up meeting was terminated without debate. Toxic, corporate bootlickers care more about retroactive punishment that cost the company zero dollars in losses and zero customer complaints than their employees. I immediately ceased the protocol breaking behavior, a simple coupon policy violation, and was fired with no debate. I had a clean record, not even a single write up, only two callouts in my whole two years due to sickness. Nope, doesn't matter, immediate discharge with no appeal. You are nothing but a number to management/corporate, they don't care one bit about you."
King Soopers,1ekenpags3oh3000,3.0,"Depends entirely on location, department and position. My experience revolves around favoritism and “never good enough”. The pay and benefits are great, definitely. I’ve met many amazing people through this company. However, managers and supervisors have become bottom of the barrel, since 200+ salary positions were eliminated, there is no incentive to move up. The entire company is inconsistent and overall communication lacks, from sales floor to office to warehouse, no one is ever on the same page. Even with the lack of communication, cooperate is happy and quick to do “surprise” walks to criticize and suggest disciplinary action if you do poorly.. I understand full well every workplace has downsides and unfavorable bosses, but as a dedicated hard working employee and manager, this company ran me into the ground physically and mentally. If you just want to work, definitely! If you have any brain or voice of your own, or want to advance past a department manager, this is not the place for you."
King Soopers,1ek9lo7vmu2io800,1.0,Overall
King Soopers,1ek9eaoltu3t5800,4.0,I worked for them several times so they must have offered something.  I just never enjoyed it.  If you are someone that doesn't plan on going to college I cant think of a better place to advance.
King Soopers,1ek7dpuimu3t5800,2.0,"As a pharmacy intern, I loved my pharmacy crew, my techs and pharmacists, but we were worked hard and not given enough hours. If you have good techs, you appreciate them so much. But due to techs are part of a union, you have the bad techs which takes forever for them to get written up and fired. We had a tech who was the worst, called in, did absolutely nothing. She was on her final notice and she did a no call no show, couldn't fire hire because it was ""a long time"" (4 months) since her last offense so her slate was wiped clean. My manager would have loved to hire someone more helpful."
King Soopers,1ek0cqchlu3cj800,1.0,Honest hard work gets you nowhere at King Soopers. At least not at the King Soopers on the corner of Pace and 17th. I worked my butt off for nearly five years and they never gave me a substantial raise. If you speak your opinion they treat you like s***.
King Soopers,1ejvqfnq53o71000,2.0,I accepted a part time position and they switched it to full time.  I accepted a position for customer service and they switched it to fuel center.  I often went 5 hours without a break due to their staffing problems.  Sometimes lunch was catered but by the time I was able to take lunch there was nothing left.
King Soopers,1ejvoveet3o71000,1.0,Overall
King Soopers,1ejtafbieu1l6800,3.0,"I like my immediate supervisor. He's very positive and seems interested in the employees in his department. He tries to motivate us to improve. Store manager and assistant store managers seem nice enough but don't notice if you do anything above and beyond, which I very often do. (I literally have done everything they've asked me to do-- come in early, stay late, come in on my day off, go work at another store, etc.) And I often clean up other people's messes as I go, or organize the shelves while I'm doing my regular job. But after a year of taking pride in the store and not being noticed at all, it's kind of hard to stay motivated."
King Soopers,1elgoaakcu2j4800,4.0,"I had very good relationship with managers, they were responsive, accommodating, and supportive. The over all environment was not the best, but it was a great temporary job."
King Soopers,1ejnte0aou1l6800,5.0,Working with king Soopers gave me the opportunity to really feel part of the team. Everyone seems to recognize that we accomplish goals better when we work together and acknowledge each person's contribution to the team.
King Soopers,1ejgvqoqgnpdo800,1.0,"Do not work at the candelas location. There is no advancement, you will be stuck here forever if you do work here. and the managers are the worst part of the job. Do not subject yourself to this for a measly 11 dollars an hour. Have some respect in yourself."
King Soopers,1ejgsspilo1i3800,3.0,"I liked the people I worked with, I got along with basically everyone. The pay was good too, reasonable for being a clerk and great for being a lead. But management doesn't know how to react to any adversity. Management doesn't tolerate recommendations or hearing about any problems that individuals have regarding job functions, policies or with the department. Instead of resolving issues, they will retaliate against anyone who expresses concerns or has a problem with how things are done. Leadership at the higher level and lower level needs attention."
King Soopers,1ejg63ml8u1qd800,3.0,"Customers can often be really terrible especially at the fried chicken desk, but the department managers were always on top of it. Why do I have to write a review of a job I had years ago in order to see other reviews?"
King Soopers,1ej1nbtu6sqbl800,2.0,Good first second job other then that just no i mean it could be different at other locations too but just its been a really toxic one at the green vally ranch location be careful!
King Soopers,1ej1fgl8vu1dj800,3.0,"Pay is really good. Great job security. Lots of advancement opportunities. However, there is no personal/work life balance. Expectations of employees is unrealistic. Stressful and negative environment."
King Soopers,1ei9l8gabsqbl800,1.0,No work life balance assistance store managers and store managers will let you literally work more then them to so called get the job done as they like to say but never actually help.
King Soopers,1ei47c74brct2800,2.0,I didn't like working for this company. You are just a number here. Breaks were always late. They managment treated employees poorly and they were disorganized with their schedules. Employees called out a lot.
King Soopers,1ei1ok8npro7r800,2.0,Kings has very poor management. They can’t work well with school schedules or anything. I had a mandatory school event and I gave management over 2 weeks notice and they wouldn’t give me the time off.
King Soopers,1eht27k1cro7r800,4.0,This job isn't for everyone there are certain processes in place that must be followed as with any job the jobs does have its own rewards. Training is both on the job and computer as well.
King Soopers,1ehpuamtjr53c800,3.0,I really enjoyed working here but a lot of people liked to talk and not work which can get really frustrating when they get paid more than you. The benefits like discounts and healthcare were good I just honestly didn’t really feel appreciated as an employee and the work I did.
King Soopers,1ehdd3a19r4qu800,4.0,Didn’t get much training but all my coworkers are very supportive.  It’s been difficult as an employee to be allowed an alternative face covering for personal health reasons.  That has been the only down side.
King Soopers,1ehd625bjr4qu800,1.0,"The compenstation for my postion at my location,  was the legal minimum."
King Soopers,1ehd2v539rapg800,4.0,"Kings soopers is a career work place were you fill like family and are excepted by all staff, its advancements can really put you were your focus in the food chian buisness , you can truly call the staff family."
