Company,ReviewID,Rating,Review_Text
Safeway,1f5tsmv8m308d000,1.0,"I was offered the liquor manager position in August of 2019, and took it with no raise. I had to threaten leaving to get a one dollar raise above minimum wage for the position. Which includes being the sole employee responsible for an entire Safeway wine and spirit section. This included stocking product, ordering product, and maintaining displays. Upper level management consistently visits stores and only offers criticisms, many of which are things that are direct result of their decisions. For example, management auto shipped a significant amount of product that could not fit on the shelf to the store, and when the management viewed the store they commented on the level of back stock. very few people ever get 40 hours a week, and it is not guaranteed. To get close to a full time amount of work, an employee must have completely open availability. Schedules are often changed with little notice, and are made weekly, on Sunday to Saturday intervals. It was very common to not know when you work for a coming Sunday until the Thursday before. extremely high turn over rate, which leads to easy promotion, often with little to no training. I received a 30 minute unscripted walk through with the director as my training for the manager position. never received any praise for my work, despite always beating previous years sales, and projections."
Safeway,1f5te5rivu4lu800,1.0,They want you to make a career out of having no life. Work you six days a week.  Fire older employees.    Cut your time.  No set schedule.    Constantly renegotiate union contracts to take away your benefits.
Safeway,1f5sdqcba308d000,5.0,Driving and delivering groceries for Safeway is very enjoyable. This is a Union job with great benefits. The pay could be better but we get lot's if overtime.
Safeway,1f5pa622ou3af800,4.0,"I initially worked as a cashier, when management found out that I have accounting"
Safeway,1f5mpv33vu4lu800,4.0,Just started working here got it's pros and cons like any other job. Have to pay for a union fee since Safeway works for the union. Wanted to see the other reviews
Safeway,1f5lnefo9o1kn800,2.0,"This is a minimum wage job. This is a consistent job with room for advancement if that’s what you want, but most people that work there really dislike it."
Safeway,1f5hfs6dtu2n1800,2.0,"fine for short term, they value too much on seniority not whos better at the job. if you want to spend your whole life for a job this one's for you, they have very good benefits for long term workers ."
Safeway,1f5ef58i7308d000,2.0,The management did not seem to care to hear employees suggestions. Very few benefits and did not feel valued by Safeway management. Company only seemed to care about what was best for them and not for the employees. Seldom got to take breaks.
Safeway,1f5eeiudco1kn800,5.0,"Honestly, this was the most warm & inviting retail company I ever worked for. I felt like the job really nurtured your abilities to help you grow & be the best person & worker you could be."
Safeway,1f5edtdgo308d000,4.0,"Pay could be better but overall I like my job, you don’t really have to deal with customers 80 percent of the time. You get to move around all day as opposed to standing in the cashier section. Join the union and you’ll have job security so no worries of being fired which I like. Job is definitely not flexible though, they will often forget your responsibilities as a student but if you talk to your managers they will make accommodations. Hours really vary if you are not in stocking Or produce. Moving up will probably take a bit of time but the people around are extremely friendly. Everyone gets to know everyone. Of course there are some fake people in the bunch just be careful who you trust."
Safeway,1f5ebo0tesaai800,1.0,The store I worked at. Expected the moon and more from us. Management was on us constantly with about things out of our control. New people were often compared to multi year veterans in the deli department as if they should be able to work at the same place despite being here for under a month.
Safeway,1f57c3nhssaai800,5.0,Safeway is a great place to work.  I had plenty to do to keep you busy.  And one thing about the job is that it can keep me busy . Its just the management sucks . I've had 3 managers the time I was there.
Safeway,1f56g5ot7u3af800,3.0,"People you work with can be lots of fun, but if you aren't part of the union, management tries to screw you over. Hard to switch departments within the store and some of the customers can be super annoying to deal with. Pretty meh."
Safeway,1f54vnd36sa39800,2.0,"The duties of a Courtesy Clerk is basic house chores, some co workers are helpful and can work as a team, but there were those who weren't. Management always took the side of the checkers or other Courtesy Clerks when something bad happened. I liked working the swing shift because I was able to get more stuff done."
Safeway,1f54gu99io1kn800,2.0,"Everyone at my store seems like they don’t care  about their job and there are a lot of slackers, you usually see a lot of people doing nothing, and there’s little if any hours to go around"
Safeway,1f51hnla1o1kn800,3.0,"The people itself were great. Hardly no problems with coworkers. Sure, a majority were lethargic. Hours were decent, but you didn’t have a full time job unless you advanced your career. Advancement rarely took place. Pay raise was not by much. You work at a grocery store; expect customers to be unruly sometimes. Management was absolutely terrible. Barely have hours, and didn’t do anything if you had problems with coworkers constantly calling out and calling you in. You work for a union. Expect everyone to be protected, even those who shouldn’t work."
Safeway,1f50svfq0u2n1800,3.0,"Fun place to work just poor management, safety cookout for lunch once in a while, coworkers very helpful and positive attitude, safety's big there and organized"
Safeway,1f4roi5ro2v6h000,1.0,"The store manager as well as the Deli and Bakery are terribly managed. The store manager doesn't listen to his employees, doesnt know how to utilize his employees strengths and weaknesses. Scheduling is irratic and unpredictable. Staff is generally morose,  highly underpaid and underappreciated."
Safeway,1f4q6mndb2v72000,3.0,I was not properly trained to be a cashier. And then they made me a lead in their new Drive Up and Go dept (online grocery pick-up). That dept was understaffed and I didn't get enough help when it was busy. Hard to get lunches and breaks covered too. Then they cut my hours to part-time and I had to look for another job.
Safeway,1f4o4rleasa8r800,3.0,"Big company, over 2200 stores total.  Good and bad, you will get the big-time experience you are looking for but at a cost.  Salary is lower than scale for IT positions and advancement opportunities are limited."
Safeway,1ds90b9394s1g803,4.0,It is a regular cashier experience. You have to provide a lot of customer service. You need to be able to stand for a long period of time but there are 15 minute breaks every two hours of work.
Safeway,1f4nuhfdd2v72000,4.0,"The company treated me fairly, and I enjoyed my time there. There were some managers and employees who were awful, but most of them either left or were fired. They were flexible with my time, and paid me well. Hardest part was that we were often understaffed, and that it got really slow at times. But the being in the work environment was fun and comfortable, and we all had a good sense of comradery."
Safeway,1f4mo662u2v6h000,2.0,"My Supervisor continually embarrassed employees and talked down to them in front of co-workers (Union representatives said they could do nothing since the union represented both of us. Management ignored situation, and told me to go to Human Resources. Human Resources did nothing to help the situation. On the other hand the other supervisors were great. No raise after 2 years of employment."
Safeway,1f4ijq27dsa8r800,4.0,"As the review summary suggested, grocery stores can be busy sometimes, and when it gets really busy, things can get hectic. Since it's a grocery store, people come and people go. This is true for both employees and customers. Your work experience will largely be dependent on the area you live in."
Safeway,1f4i1sdoe2v72000,2.0,Very poor training and support. The weekly schedules are put out only 5 days in advance. Vacations not approved in a timely manner. Impossible to get a consistent schedule.
Safeway,1f4g233al2v6h000,3.0,My work experience is good I have been at Safeway six years and I feel its a decent place to work. I think it's a good place to make a career out of.
Safeway,1f4fs9iaru392800,1.0,"Poor management and poor training along with not enough pay for the amount of responsibilities management tries to get you to do. They often hire only part time and then work way over full time hours with no benefits. No overtime pay, holiday pay. They also believe money and the business is more important than family or religious views."
Safeway,1f4fgh0882v6h000,4.0,"The new COO seems to be embracing a more healthy corporate engagement. Pandemic bonuses, longevity bonuses, better access to behavioral health through insurance."
Safeway,1f4eua0eku39f800,3.0,It was all good biggest thing was the customers just time them out you know no favoritism that I seen I don’t know how as just thier to  and go home b
Safeway,1f4d97v842v6h000,4.0,I like it. Get up early and prepare fruit. Getting up early can be gard but you get used to it and meet new people. Zero customer interaction which is good. Still have rest of afternoon off after working the typical 8 hour shift.
Safeway,1f4cej65b2v6h000,2.0,It's like being thrown into a cage of snakes and trying to focus on your task. Not to mention they always call and interrupt home life... Just overall a place for people who don't cate about themselves.
Safeway,1f4b5l13v2v6h000,3.0,"Was delivery driver. Pretty much basic arrived at store get your truck keys, manifest  and route phone load up your totes with groceries inside and delivered groceries. Scheduled days and nights."
Safeway,1f4a9njl7u392800,4.0,"Not too bad, easy going for the most part. It's a grocery store so it's not too complicated. Can get a little busy and short handed but you get some job security being with the union. Easy to request days off and call in when needed."
Safeway,1f47buncas7ju800,4.0,"Quite good for start,  but not much advancement for diligent employees, pay is rather good, but no on the job training, bonuses are quite good too soMETIMES"
Safeway,1f46rfpvonpee800,1.0,I started during the pandemic when I lost my
Safeway,1f40jfc61npjm800,5.0,Constantly changing with seasonal and holidays. Never a dull moment. Make sure and hire the best candidates to fill supervisor roles and take the time to invest with the associates in order to make a difference.
Safeway,1f3ur1nuunpee800,3.0,Management has a few good ones but overall lacking. Big businesses is always about the bottom line. Co workers are great. Hourly rate could be more for the amount of work to be done.
Safeway,1f3ssq8a4s7ju800,4.0,Safeway was a fun place to work part-time only!!! Was able to take off when I needed to and was able to pick up hours easily! Coworkers gossip which brings a lot of drama! Management was cool and fair! Pay was ok but needs to be increaesd
Safeway,1f3soaiihnpee800,5.0,This is a great company to work for but they were bought by Albertsons since I worked for them. I also worked in a union when I worked for this company. This is why I had great benefits and pay.
Safeway,1f3rnbo9anpjm800,3.0,"This is a standard retail job, which means the pay won't be great and you won't feel like you're going anywhere after the first year. Stress is moderate to high, depending on customer volume. My biggest complaint is that the company has chosen the strategy of having mostly part time employees so that they can avoid giving out full-time benefits, which leads to a high turnover rate and employees who aren't very good at their jobs. If the position you've applied for says full time, don't trust it. Safeway is a decent place to work if you're still in school or live with other people who are drawing an income. If you don't fit that description, look for other opportunities."
Safeway,1f3rnb7b2npee800,3.0,"Corporate cares about their bottom line and nothing else. You are a money-maker, not a human, and are given the stink-eye for taking breaks, drinking water in the departments is not allowed (but of course you can't take a break to drink it either), overtime is frowned upon, but they expect you to get the same amount of work done as you do when you work 10 hours. Just don't do it to yourself."
Safeway,1ds90b9394s1g803,4.0,It is a regular cashier experience. You have to provide a lot of customer service. You need to be able to stand for a long period of time but there are 15 minute breaks every two hours of work.
Safeway,1f3qq65h9npee802,4.0,It has been 5 years since I quit this job. But I still remember it as being a productive place to work in. The pay wasn't all that great. In fact the pay was way too little
Safeway,1f3o7olkjo2a8800,3.0,"when comparing to other retail jobs, it's actually quite cushy. but retail in general is becoming more and more unbearable with COVID shots etc so I'd go somewhere else if given the opportunity."
Safeway,1f3mngh4ho2a8800,5.0,Loved this place I worked for so many years and continue my loyal service with them.. I completely agree with a lot of different situations that would help me grow within this company..
Safeway,1f3mlteq0ocr1800,5.0,Life is what I make it really bathtubs location do your work and go home schedule was well balanced life wrangle oretttg fair bit if cigdrse favored was the key get
Safeway,1f3jkqtlv3guf000,1.0,My time  at Safeway was ok but then then got really petty to all the full timers  all the write up for little  things like a minute  late an calling in
Safeway,1f3ipepo9u3dj800,3.0,Working as a cashier here makes me feel important and needed on the team. Management are always available to help. The customers can be a bit rude or nasty sometimes but there's always a nice one right after to make it better.
Safeway,1f3hdmvucu3bc800,3.0,"Starbucks is not stressful at all under good management.  The pay is very low though and once you are capped ,you get no more raises which suck. Not alot of advancement opportunities"
Safeway,1f3g8futvo2a8800,4.0,If your close to the managers then you have easier time of moving up. Huge turn over with employees that leave because they though work was going to be easy
Safeway,1f3e25mh2u3dj800,1.0,They only wanted to give me 16 hours a week. At minimum wage this is definitely not liveable or kind. No training. Rude customers. Forced lunch breaks even on a short shift.
Safeway,1f3divvgno29g800,5.0,"Will work with you easily involving any scheduling changes that you may need. Good management team in place, great teamwork structure amoungst employee's"
Safeway,1f3c03tfoo29g800,2.0,It got good people but it's not a fun place to work. I love to work somewhere else. The work is hard but the paid isn't that great that can motivate people to stay there
Safeway,1f378asbp309g000,3.0,"Easy, typical grocery's job, good training, but some seasoned coworkers can be critical. Tough to move up. Overall it's a low stress job and good for student. I loved being part of the union."
Safeway,1f36tad78him2800,3.0,Depending on the store you work in you'll either have really good management or horrible management but wherever you are be prepared to work your butt off.
Safeway,1f33bgdf8him2800,3.0,"Compared to chains, grocery pharmacy's a walk in the park. Having said that, often times it becomes too bland. Ok for those who like that kind of pace"
Safeway,1f30vmc2j3ki8000,5.0,I love working at Safeway The company is great has great benefits. They work with your availability and there is always room for learning new things.
Safeway,1f2vlf8tj309g000,1.0,I was haired on spot. No training whatsoever I was thrown into working automatically. I was expected to do so many things I didn’t know at all. Id ask how to do certain things or ask for help and just get attitude or get ignored :/
Safeway,1f2uvb0ib309g000,1.0,"Highly recommend NOT working for this company. Lacking everything important needed for a strong , healthy environment. Pay is not equal to amount of work you will put in."
Safeway,1f2u5cp5pu1v3800,3.0,"Overall, the management seeks to improve their productivity and their bonuses by fudging the numbers about people working over time and threats if you are trying to complete a task that requires your full attention. They believe that you should clock out before you aquire any overtime and then return to your area if responsibility to give a good turnover to the oncoming shift about the project you were working on to be finished by the oncoming shift. Giving turnover is considered WORK!!  WHO CARES IF YOU HAVE TO STAY ON THE CLOCK A FEW MINUTES TO GIVE TURNOVER TO A SHIFT THAT CAN'T CLOCK IN EARLY."
Safeway,1f2t04gfq309g000,3.0,"This job is busy. You spend a lot of time walking around the store while sweeping, facing shelves, returning groceries, and collecting carts. Sometimes the close shifts can been stressful because there are so many responsibilities, but the other courtesy clerks are helpful and most of the managers are reasonable about expectations on a busy night. Much of what you do as a courtesy clerk is repetitive, but it's good exercise."
Safeway,1f2snefp22v5r000,1.0,Director and assistant don’t address any issues brought to them. There are a lot of favoritism there. No team work. Everyone on their own. No communication on what’s going on.
Safeway,1ds90b9394s1g803,4.0,It is a regular cashier experience. You have to provide a lot of customer service. You need to be able to stand for a long period of time but there are 15 minute breaks every two hours of work.
Safeway,1f2s60p3gu1v3800,1.0,"Some people work, others don't and those that do, do more. Some are late 90% of their shifts, leaving the work for those who show up on time. Some call of once every week or every other week, and those who are there pick up the slack. Do you get paid for doing the work of the slackers, call offs and late arrivals? Of course not."
Safeway,1f2qdu0t3him2800,2.0,"Generally do not get two days off in a row but work 5 days a week for 16-20 hours a week,Have open availability and still mostly do not get more than 20 hours a week. One day you come in at 6: am the next day your scheduled at 6:00 pm or an overnight shift. No reason to do that to melters."
Safeway,1f2q3vo0g2v5r000,3.0,"This job is great for people who just need a job to pass time, or to build up your resume very slightly. Upper management is terrible with hours constantly changing and empty promises left and right. I would not recommend moving up into management, they will tell you about a raise and never give it to you. And if you need a full time job with consistent hours forget it, they will work you 40 regardless if you want to or not and then drop you to 20 the next week regardless if thats what you want or not."
Safeway,1f2ps2uiv309g000,3.0,Decided to work here as an in between job right out of highschool. been here 5 years. Its not a horrible place to work. You get to meet a lot of people. I only recommend long term at this company if you plan to move up!
Safeway,1f2o1va61309g000,2.0,"I worked as a courtesy clerk for about half a year and in that little time many other courtesy clerks quit and then I finally quit myself because I finally understood why. The job itself as a courtesy clerk just sucks, you have to do all the dirty work no one wants to do such as moving carts in bad weather which was very exhausting and uncomfortable, you also have to clean the public bathrooms which was always disgusting and you just have to clean up any mess in the store that's made. I was hurt many times while working there and now I have ongoing wrist problems.You also get treated badly by customers and management.The management was lazy and bias and not understanding at all. If you're young, management will definitely take advantage of you and assign you bad shifts, they would make me move carts for three hours straight in the rain while others weren't assigned to do carts at all that day. Some coworkers are nice but there were some that made me uncomfortable. I also wasn't getting very many hours, I was getting about 8 hours a week and the little pay I was getting was just not worth dealing with what I had to. You have to deal with rude customers, management, coworkers, and gross cleanups. Only work here if you don't have to be a courtesy clerk."
Safeway,1f2nefgq6309g000,4.0,This was during covid and was not bad. Drive up and go was my favorite part because it was independent l. Overall a solid job. My coworkers were great as well
Safeway,1f2mptv2c309g000,1.0,"Work there for eight years, it was cool in the beginning as a first job. But than management changed over and it really sucked. Only plus is the benefits."
Safeway,1f2mnv0cehim2800,3.0,"If you just love to put your head down and do the job given. This is the job for you. The harder you work, the more work they give you."
Safeway,1f2mn4bg5u1v3800,1.0,"This job is an utter nightmare. When I started working there in October I was given a pretty simple schedule probably 16-20 hours a week. When I started to work there for longer they started to schedule me for 16-20 hours just over the weekend and not spread out along the week. This often changes between shifts but it is normal to work 8 hour shifts on each weekend day. The management is poor, to the extent of which you get written up or docked for talking to coworkers, but the managers who write you up are also talking and completely distracted most of the time. Also DO NOT WORK HERE IF YOU ARE UNDER 18. The managers are completely ageist and they believe that if you are a minor you should do their work for them on top of your duties. Also you make minimum wage as a minor which I didn’t know because they never told me how to access my paychecks until I had to ask on my 3rd or 4th day. I think that they choose not to tel minors what the pay is in order for them to secure the job. Also you have to join the UFCW 7 (The local Union) as a minor. Which takes $15 a week out of your paycheck. So technically you aren’t even making minimum wage you are making closer to 10-11 dollars an hour. Also more recently they hired to many Courtesy Clerks and everyone has 6-12 hours a week. They also have no warning to any of us about the recent hourly cut. Overall I would never work here again, I would never recommend this job to anyone. I hope I can find another job so I can be done with this one."
Safeway,1f2ldp5lu3h8b000,4.0,It was a great overall experience  just my manager was micromanging and hard to work with. As a whole it was great learning experience. Learned alot about produce and customer service.
Safeway,1f2kalafr309g000,3.0,I worked at Safeway for 8 years give it take and I personally loved it the only reason of my leaving was my pay was horrible other then that it was a great place.
Safeway,1f2fqsfjl2v5r000,1.0,"Safeway is probably the worst place i've ever worked, i've been here a year and i see nothing but rotating doors for all my fellow bottom of ladder hourly workers. it's disgusting."
Safeway,1f2d43m5v2v5r000,1.0,"The managers do not care at all about the employees. They do not respect your time and are not willing to let you go home sick, even in a pandemic. They also do not enforce their own mask rules leading to customers putting the employees at risk. They won't train you either, you'll get thrown into full shifts a few days after you start with basically 0 guidance and will get reprimanded or mocked by your coworkers for not knowing instinctively what to do."
Safeway,1f2c09t78u1v3800,1.0,The work is the same every night and if you're not friends with management then forget about getting treated like they care about you. Co-workers are fun to be around.
Safeway,1f273135go1nq800,3.0,Very understaffed. Allowing me to take on the whole deli department most of the time. Would be a good job If there was more staff and nicer coworkers
Safeway,1f262lv8l2v5r000,2.0,"Traditional corporate company with basic benefits. No really outstanding extra perks, and your work environment is dependent on the department you are in."
Safeway,1f25ighf32v5r000,4.0,"I worked as a cashier and it was ok, I only worked part time and it was ok. People can be stressful exspecially when it gets busy, like football sunday or holidays."
Safeway,1f24vr0cqu1v3800,4.0,"Typical workday with Fun. Managment is transpraent , flexible work hours. Most enjoyable part is the team which helps to maintain fun and enthusiasm. overall the best"
Safeway,1f24los99nppi800,5.0,I loved my job there as a cashier. I fell into trouble when I switched to night crew. There was poor management on night shift. If I was able to work there again I would definitely do that.
Safeway,1f23bjtlru1v3800,3.0,This is a good place to work if you’re going to work in retail pharmacy. Other places I have worked are far busier and more stressful. I worked with great pharmacists and felt a strong sense of patient care here. The only cons are the pay and benefits.
Safeway,1ds90b9394s1g803,4.0,It is a regular cashier experience. You have to provide a lot of customer service. You need to be able to stand for a long period of time but there are 15 minute breaks every two hours of work.
Safeway,1f2367aqrs798800,2.0,"Safeway es una buena compañía para trabajar porque tiene buenos beneficios de salud y retiro,pero el ambiente laboral,es estresante,y había mucho hostigamiento de parte de mis Managers o jefes ,tampoco te promueven luego  luego,a mi me discriminaron,mucho y costó que me promovieran en general esta compañía te ofrece beneficios de seguro médico,y de pensión,no tienes un horario flexible."
Safeway,1f2340l0dnppi800,1.0,They expect you to work to the point of sheer exhaustion yet never make you feel valued for all you give them. I was a well known highly demanded employee with Safeway and wish I never walked in the door. Shame on them.
Safeway,1f210b1662v5r000,2.0,I have worked for this company for almost 30 years. The culture has become more toxic with the high employee turnover and the bottom line being the priority.
Safeway,1f20l90vro15n800,4.0,"This job was a good job to work at, during the peak of the virus, they raised the hourly pay. There is always something to do to keep you busy to do while there."
